0.003704, 0.148148, 50
0.017266, 0.271249, 50
0.039884, 0.452364, 50
0.071579, 0.633901, 50
0.112380, 0.816019, 50
0.162324, 0.998872, 50
0.221454, 1.182597, 50
0.289820, 1.367316, 50
0.367476, 1.553123, 50
0.454480, 1.740077, 50
0.550889, 1.928188, 50
0.656759, 2.117408, 50
0.772140, 2.307606, 50
0.897067, 2.498555, 50
1.031563, 2.689910, 50
1.175622, 2.881191, 50
1.329211, 3.071765, 50
1.492253, 3.260842, 50
1.664627, 3.447481, 50
1.846157, 3.630614, 50
2.036612, 3.809090, 50
2.235699, 3.981740, 50
2.443072, 4.147464, 50
2.658338, 4.305316, 50
2.881068, 4.454593, 50
3.110813, 4.594900, 50
3.347122, 4.726181, 50
3.585176, 4.761080, 50
3.820400, 4.704496, 50
4.052760, 4.647198, 50
4.282264, 4.590069, 50
4.508952, 4.533765, 50
4.732889, 4.478736, 50
4.954152, 4.425254, 50
5.172824, 4.373444, 50
5.388990, 4.323321, 50
5.602730, 4.274808, 50
5.814119, 4.227769, 50
6.023219, 4.182016, 50
6.230086, 4.137333, 50
6.434760, 4.093478, 50
6.637270, 4.050199, 50
6.837631, 4.007230, 50
7.035847, 3.964306, 50
7.231905, 3.921157, 50
7.425781, 3.877519, 50
7.617437, 3.833134, 50
7.806825, 3.787755, 50
7.993883, 3.741156, 50
8.178540, 3.693139, 50
8.360717, 3.643547, 50
8.540331, 3.592281, 50
8.717297, 3.539322, 50
8.891535, 3.484753, 50
9.062975, 3.428795, 50
9.231566, 3.371834, 50
9.397289, 3.314451, 50
9.560162, 3.257455, 50
9.718305, 3.162870, 50
9.869053, 3.014952, 50
10.011847, 2.855893, 50
10.147141, 2.705868, 50
10.275370, 2.564594, 50
10.396944, 2.431466, 50
10.512224, 2.305611, 50
10.621523, 2.185969, 50
10.725092, 2.071382, 50
10.823126, 1.960686, 50
10.915765, 1.852776, 50
11.003098, 1.746664, 50
11.085173, 1.641507, 50
11.162004, 1.536620, 50
11.233578, 1.431471, 50
11.299862, 1.325672, 50
11.360809, 1.218958, 50
11.416368, 1.111169, 50
11.466479, 1.002230, 50
11.511086, 0.892134, 50
11.550132, 0.780924, 50
11.583567, 0.668685, 50
11.611343, 0.555530, 50
11.633423, 0.441591, 50
11.649774, 0.327017, 50
11.660372, 0.211968, 50
11.665202, 0.096606, 50
11.666174, 0.019433, 50
11.666174, 0.000000, 50
