0,0,-0,-0,0,0,0,0
0,0,-0,-0,0,0,0,0
0,0,-0,-0,0,0,0,0
0,0,-0,-0,0,0,0,0
0,0,-0,-0,0,0,0,0
0,0,-0,-0,0,0,0,0
0,0,-0,-0,0,0,0,0
0,0,-0,-0,0,0,0,0
0,0,-0,-0,0,0,0,0
0,0,-0,-0,0,0,0,0
0,0,-0,-0,0,0,0,0
0,3,-0,-0,0,0,0,0
0,13,-0,-0,0,0,0,0
-1,37,-0,-0,0,0,0,0
-12,75,-0,-0,0,0,0,0
-41,112,-0,-0,0,0,0,0
-86,146,-0,-0,0,0,0,0
-129,183,-0,-0,0,0,0,0
-171,220,-0,-0,0,0,0,0
-213,250,-0,-0,0,0,0,0
-246,285,-0,-0,0,0,0,0
-275,308,-0,-0,0,0,0,0
-313,338,-0,-0,0,0,0,0
-339,360,-0,-0,0,0,0,0
-373,380,-0,-0,0,0,0,0
-409,397,-0,-0,0,0,0,0
-429,413,-0,-0,0,0,0,0
-451,442,-0,-0,0,0,0,0
-460,466,-0,-0,0,0,0,0
-466,482,-0,-0,0,0,0,0
-476,493,-0,-0,0,0,0,0
-493,498,-0,-0,0,0,0,0
-517,502,-0,-0,0,0,0,0
-524,510,-0,-0,0,0,0,0
-521,523,-0,-0,0,0,0,0
-532,538,-0,-0,0,0,0,0
-546,551,-0,-0,0,0,0,0
-549,559,-0,-0,0,0,0,0
-546,565,-0,-0,0,0,0,0
-548,566,-0,-0,0,0,0,0
-568,565,-0,-0,0,0,0,0
-587,567,-0,-0,0,0,0,0
-596,571,-0,-0,0,0,0,0
-596,577,-0,-0,0,0,0,0
-593,577,-0,-0,0,0,0,0
-600,570,-0,-0,0,0,0,0
-617,562,-0,-0,0,0,0,0
-628,559,-0,-0,0,0,0,0
-621,567,-0,-0,0,0,0,0
-625,575,-0,-0,0,0,0,0
-632,576,-0,-0,0,0,0,0
-622,564,-0,-0,0,0,0,0
-630,555,-0,-0,0,0,0,0
-630,536,-0,-0,0,0,0,0
-641,517,-0,-0,0,0,0,0
-619,507,-0,-0,0,0,0,0
-598,512,-0,-0,0,0,0,0
-589,519,-0,-0,0,0,0,0
-579,519,-0,-0,0,0,0,0
-548,482,-0,-0,0,0,0,0
-505,453,-0,-0,0,0,0,0
-470,438,-0,-0,0,0,0,0
-454,439,-0,-0,0,0,0,0
-437,444,-0,-0,0,0,0,0
-416,438,-0,-0,0,0,0,0
-383,424,-0,-0,0,0,0,0
-352,409,-0,-0,0,0,0,0
-331,397,-0,-0,0,0,0,0
-312,383,-0,-0,0,0,0,0
-300,370,-0,-0,0,0,1,0
-276,354,-0,-0,0,0,1,0
-251,337,-0,-0,0,0,1,0
-232,315,-0,-0,0,0,1,0
-219,297,-0,-0,0,0,0,0
-222,278,-0,-0,0,0,0,0
-231,260,-0,-0,0,0,0,0
-229,237,-0,-0,0,0,0,0
-219,212,-0,-0,0,0,0,0
-207,187,-0,-0,0,0,0,0
-198,164,-0,-0,0,0,0,0
-186,149,-0,-0,0,0,0,0
-180,138,-1,-1,0,0,0,0
-178,129,-1,-1,0,0,0,0
-170,122,-1,-1,0,0,0,0
-159,116,-1,-1,0,0,0,0
-146,109,-1,-1,0,0,0,0
-139,103,-1,-1,0,0,0,0
-131,101,-1,-1,0,0,0,0
-117,93,-1,-1,0,0,0,0
-108,83,-1,-1,0,0,0,0
-113,96,-1,-1,0,0,0,0
-140,127,-1,-1,0,0,0,0
-169,141,-1,-1,0,0,0,0
-168,139,-1,-1,0,0,0,0
-167,130,-1,-1,0,0,0,0
-183,131,-1,-1,0,0,0,0
-202,141,-1,-1,0,0,0,0
-218,172,-1,-1,0,0,0,0
-219,172,-1,-1,0,0,0,0
-219,175,-1,-1,0,0,0,0
-218,175,-1,-1,0,0,0,0
-210,156,-1,-1,0,0,0,0
-190,143,-1,-1,0,0,0,0
-170,137,-1,-1,0,0,0,0
-158,129,-1,-1,0,0,0,0
-149,120,-1,-1,0,0,0,0
-139,117,-1,-1,0,0,0,0
-131,109,-1,-1,0,0,0,0
-123,98,-1,-1,0,0,0,0
-117,85,-1,-1,0,0,0,0
-113,74,-1,-1,0,0,0,0
-109,64,-1,-1,0,0,0,0
-105,59,-1,-1,0,0,0,0
-102,65,-1,-1,0,0,0,0
-101,74,-1,-1,0,0,0,0
-110,83,-1,-1,0,0,0,0
-121,93,-1,-1,0,0,0,0
-130,103,-1,-1,0,0,0,0
-141,112,-1,-1,0,0,0,0
-141,122,-1,-1,0,0,0,0
-139,128,-1,-1,0,0,0,0
-138,133,-1,-1,0,0,0,0
-139,138,-1,-1,0,0,0,0
-144,149,-1,-1,0,0,0,0
-152,159,-1,-1,0,0,0,0
-165,175,-1,-1,0,0,0,0
-180,184,-1,-1,0,0,0,0
-197,194,-1,-1,0,0,0,0
-214,205,-1,-1,0,0,0,0
-222,214,-0,-0,0,0,0,0
-225,217,-0,-0,0,0,0,0
-230,222,-0,-0,0,0,0,0
-228,226,-0,-0,0,0,0,0
-220,235,-0,-0,0,0,0,0
-221,236,-0,-0,0,0,0,0
-218,225,-0,-0,0,0,0,0
-204,214,-0,-0,0,0,0,0
-191,203,-0,-0,0,0,0,0
-178,192,-0,-0,0,0,0,0
-174,185,-0,-0,0,0,0,0
-182,181,-0,-0,0,0,0,0
-180,179,-0,-0,0,0,0,0
-165,177,-0,-0,0,0,0,0
-150,169,-0,-0,0,0,0,0
-139,152,-0,-0,0,0,0,0
-127,131,-0,-0,0,1,0,0
-113,102,-0,-0,0,1,0,0
-78,69,-0,-0,0,1,0,0
-20,15,-0,-0,0,1,0,0
-2,3,-0,-0,0,1,0,0
0,0,-0,-0,0,1,0,0
0,0,-0,-0,0,1,0,0
3,0,-0,-0,0,1,0,0
16,-1,-0,-0,0,1,0,0
49,-16,-0,-0,0,0,0,0
91,-49,-0,-0,0,0,0,0
125,-89,-0,-0,0,0,0,0
157,-126,-0,-0,0,0,0,0
190,-154,-0,-0,0,0,0,0
206,-166,-0,-0,0,0,0,0
213,-171,-0,-0,0,0,0,0
220,-178,-0,-0,0,0,0,0
238,-199,-0,-0,0,0,0,0
251,-217,-0,-0,0,0,0,0
268,-241,-0,-0,0,0,0,0
280,-260,-0,-0,0,0,0,0
288,-273,1,1,0,0,0,0
298,-282,1,1,0,0,0,0
301,-281,1,1,0,0,0,0
294,-271,1,1,0,0,0,0
285,-265,1,1,0,0,0,0
286,-267,1,1,0,0,0,0
295,-271,1,1,0,0,0,0
303,-275,1,1,0,0,0,0
306,-276,1,1,0,0,0,0
295,-269,1,1,0,0,0,0
282,-242,1,1,0,0,0,0
261,-214,1,1,0,0,0,0
241,-201,1,1,0,0,0,0
214,-187,1,1,0,0,0,0
191,-171,1,1,0,0,0,0
171,-149,1,1,0,0,0,0
136,-124,1,1,0,0,0,0
104,-97,1,1,0,0,0,0
77,-70,1,1,0,0,0,0
56,-51,1,1,0,0,0,0
35,-38,1,1,0,0,0,0
17,-21,1,1,0,0,0,0
4,0,1,1,0,0,0,0
0,0,1,1,0,0,0,0
0,0,1,1,0,0,0,0
0,0,1,1,0,0,0,0
0,0,1,1,0,0,0,0
0,0,1,1,0,0,0,0
0,0,1,1,0,0,0,0
0,0,1,1,0,0,0,0
0,0,1,1,0,0,0,1
0,0,1,1,0,0,0,0
2,-2,-0,-0,0,0,0,0
6,-1,-0,-0,0,0,0,0
3,0,-0,-0,0,0,0,0
-4,0,-0,-0,0,0,0,0
-6,0,-0,-0,0,0,0,0
-2,0,-0,-0,0,0,0,0
-1,0,-0,-0,0,0,0,0
0,0,-0,-0,0,0,0,0
2,0,-0,-0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
