0,0,-0,-0,0,0,0,0
0,0,-0,-0,0,0,0,0
0,0,-0,-0,0,0,0,0
0,0,-0,-0,0,0,0,0
0,0,-0,-0,0,0,0,0
0,0,-0,-0,0,0,0,0
0,2,-0,-0,0,0,0,0
0,7,-0,-0,0,0,0,0
0,10,-0,-0,0,0,0,0
-3,27,-0,-0,0,0,0,0
-14,65,-0,-0,0,0,0,0
-28,112,-0,-0,0,0,0,0
-52,143,-0,-0,0,0,0,0
-78,172,-0,-0,0,0,0,0
-96,204,-0,-0,0,0,0,0
-118,245,-0,-0,0,0,0,0
-141,280,-0,-0,0,0,0,0
-156,308,-0,-0,0,0,0,0
-165,325,-0,-0,0,0,0,0
-174,343,-0,-0,0,0,0,0
-180,351,-0,-0,0,0,1,0
-185,362,-0,-0,0,0,1,0
-188,374,-0,-0,0,0,1,0
-197,389,-1,-1,0,0,0,0
-210,396,-1,-1,0,0,0,0
-217,394,-1,-1,0,0,0,0
-212,383,-1,-1,0,0,0,0
-212,378,-1,-1,0,0,0,0
-237,372,-1,-1,0,0,0,0
-277,363,-1,-1,0,0,0,0
-290,361,-1,-1,0,0,0,0
-297,351,-1,-1,0,0,0,0
-296,334,-1,-1,0,0,0,0
-303,326,-1,-1,0,0,0,0
-323,324,-1,-1,0,0,0,0
-339,324,-1,-1,0,0,0,0
-355,326,-1,-1,0,0,0,0
-361,325,-1,-1,0,0,0,0
-364,324,-1,-1,0,0,0,0
-365,321,-1,-1,0,0,0,0
-371,317,-0,-0,0,0,0,0
-393,313,-0,-0,0,0,0,0
-415,312,-0,-0,0,0,0,0
-442,320,-0,-0,0,0,0,0
-458,325,-0,-0,0,0,0,0
-446,316,-0,-0,0,0,0,0
-440,306,-0,-0,0,0,0,0
-446,303,-0,-0,0,0,0,0
-457,307,-0,-0,0,0,0,0
-468,321,-1,-1,0,0,0,0
-488,340,-1,-1,0,0,0,0
-507,343,-1,-1,0,0,0,0
-488,313,-1,-1,0,0,0,0
-446,245,-0,-0,0,0,0,0
-428,182,-0,-0,0,0,0,0
-429,161,-0,-0,0,0,0,0
-412,127,-0,-0,0,0,0,0
-392,91,-0,-0,0,0,0,0
-347,53,-0,-0,0,0,0,0
-297,34,-0,-0,0,0,0,0
-259,23,-0,-0,0,0,0,0
-211,34,-0,-0,0,0,0,0
-167,52,-0,-0,0,0,0,0
-142,63,-0,-0,0,0,0,0
-123,67,-0,-0,0,0,0,0
-95,65,-0,-0,0,0,0,0
-78,52,-0,-0,0,1,0,0
-56,40,-0,-0,0,1,0,0
-35,36,-0,-0,0,1,0,0
-18,36,-0,-0,0,1,0,0
-12,26,-0,-0,0,1,0,0
-4,8,-0,-0,0,1,0,0
0,8,-0,-0,0,1,0,0
0,8,-0,-0,0,0,0,0
0,2,-0,-0,0,0,0,0
0,0,-0,-0,0,0,0,0
0,0,-0,-0,0,0,0,0
1,0,-0,-0,0,0,0,0
7,0,-0,-0,0,0,0,0
30,-14,-0,-0,0,0,0,0
76,-55,-0,-0,0,0,0,0
134,-108,-0,-0,0,0,0,0
156,-132,-0,-0,0,0,0,0
174,-156,-0,-0,0,0,0,0
193,-188,1,1,0,0,0,0
250,-260,1,1,0,0,0,0
250,-260,1,1,0,0,0,0
228,-279,1,1,0,0,0,0
180,-291,1,1,0,0,0,0
180,-291,1,1,0,0,0,0
135,-345,1,1,0,0,0,0
129,-370,1,1,0,0,0,0
79,-383,1,1,0,0,0,0
19,-383,1,1,0,0,0,0
-21,-367,1,1,0,0,0,0
-99,-344,1,1,0,0,0,1
-138,-300,1,1,0,0,0,1
-151,-204,1,1,0,0,0,1
-227,-109,1,1,0,0,0,0
-286,-43,1,1,0,0,0,0
-286,-43,1,1,0,0,0,0
-303,85,1,1,0,0,0,0
-314,85,1,1,0,0,0,0
-297,197,-0,-0,0,0,0,0
-273,246,-0,-0,0,0,0,0
-265,284,-0,-0,0,0,0,0
-265,314,-0,-0,0,0,0,0
-255,323,-0,-0,0,0,0,0
-257,318,-0,-0,0,0,0,0
-262,312,-0,-0,0,0,0,0
-270,313,-0,-0,0,0,0,0
-272,312,-0,-0,0,0,0,0
-277,302,-0,-0,0,0,0,0
-286,291,-0,-0,0,0,0,0
-290,266,-0,-0,0,0,0,0
-282,221,-0,-0,0,0,0,0
-261,190,-0,-0,0,0,0,0
-246,176,-0,-0,0,0,0,0
-223,151,-0,-0,0,0,0,0
-193,119,-0,-0,0,0,0,0
-162,85,-0,-0,0,0,0,0
-134,68,-0,-0,0,0,0,0
-96,57,-0,-0,0,0,0,0
-57,46,-0,-0,0,0,0,0
-21,26,-0,-0,0,0,0,0
-4,9,-0,-0,0,0,0,0
0,2,-0,-0,0,0,0,0
0,0,-0,-0,0,0,0,0
0,0,-0,-0,0,0,0,0
0,0,-0,-0,0,0,0,0
0,0,-0,-0,0,0,0,0
0,0,-0,-0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
